,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69
45,1280.0,851.3,963.2,1034.8,589.5,851.8,301.4,199.3,310.7,299.4,284.4,181.4,450.4,833.0,1025.6,775.6,829.3,621.7,934.1,970.1,892.3,745.9,475.8,419.3,432.4,360.8,665.7,315.2,679.8,392.1,499.6,893.5,552.3,724.3,786.3,755.7,396.4,467.7,1005.6,564.9,673.0,683.6,397.6,334.8,220.1,0.0,824.7,503.3,983.8,361.3,971.3,843.2,497.1,794.6,790.0,485.6,924.2,915.9,569.7,203.9,637.9,184.8,370.2,533.5,508.8,640.7,556.5,310.7,527.1,341.5
46,1813.3,297.9,450.2,1568.1,1040.6,1270.4,689.7,642.4,719.4,530.0,524.7,847.8,891.1,694.4,1393.4,334.9,1247.9,381.9,1294.8,1277.7,1303.4,1194.3,951.2,663.4,788.1,832.0,995.3,894.2,1098.4,846.4,918.2,1312.1,411.7,1142.9,1178.8,1026.4,515.2,422.1,1249.7,256.9,195.9,1102.2,608.1,663.0,690.5,824.7,0.0,894.7,1306.0,788.2,500.9,1141.4,888.5,237.4,229.8,877.0,1439.0,1307.3,453.9,783.8,1029.3,675.7,804.2,953.6,931.9,218.4,464.4,550.1,370.4,614.3
47,1317.3,939.7,1079.8,1072.1,245.3,450.5,553.3,632.1,519.7,694.4,607.5,440.3,182.2,921.4,734.6,974.7,538.3,866.2,643.1,615.8,475.6,323.6,227.4,473.3,412.1,317.9,352.1,243.2,227.7,300.7,235.4,496.1,653.9,366.4,366.9,429.8,640.2,777.9,619.5,800.9,879.5,322.7,559.6,474.8,443.1,503.3,894.7,0.0,685.5,285.3,973.6,604.0,184.0,796.9,1032.2,187.3,908.8,617.6,650.3,363.4,339.6,532.7,503.6,374.1,364.6,643.0,778.4,526.9,743.3,475.4
48,1838.9,1389.4,1437.1,1593.7,610.0,402.9,863.1,913.4,848.9,925.0,969.4,946.1,684.8,1401.9,190.1,1272.8,243.4,1134.7,184.2,246.4,354.9,480.8,717.1,626.3,763.1,807.0,515.8,815.8,626.2,757.7,736.1,429.1,1134.4,545.0,440.7,423.9,1120.7,1186.9,215.3,1188.8,1170.2,541.7,1040.1,955.3,923.6,983.8,1306.0,685.5,0.0,835.4,1485.7,291.2,714.0,1309.1,1254.0,584.2,1485.8,198.4,1162.5,876.0,523.4,1044.9,813.1,607.9,591.1,1155.2,1065.8,1039.1,1076.2,987.6
49,1157.1,833.2,973.3,911.9,518.0,676.0,396.5,525.6,362.9,565.6,501.0,283.5,237.1,814.9,849.8,868.2,653.5,759.7,758.3,794.3,744.9,599.9,404.3,420.2,380.5,309.8,586.8,182.3,504.0,339.6,323.8,717.7,547.4,548.5,643.2,676.8,533.7,671.4,836.1,694.4,773.0,507.8,453.1,368.3,336.6,361.3,788.2,285.3,835.4,0.0,876.7,773.9,362.5,700.0,868.0,351.0,728.6,781.3,553.4,183.2,503.3,384.1,323.4,481.6,456.9,546.1,679.8,430.0,646.4,378.5
50,1869.3,185.5,328.4,1624.1,1173.0,1326.4,886.7,839.4,916.4,727.0,721.7,988.8,947.1,881.4,1500.2,665.0,1303.9,692.6,1408.7,1444.7,1395.3,1250.3,1105.0,860.4,985.1,1029.0,1192.3,956.4,1154.4,1043.4,974.2,1368.1,542.8,1198.9,1293.6,1223.4,679.5,709.5,1446.7,559.2,538.8,1158.2,761.0,795.7,746.5,971.3,500.9,973.6,1485.7,876.7,0.0,1306.9,1049.8,415.8,482.7,1038.3,1600.3,1468.6,686.9,945.1,1190.6,895.3,969.7,1119.1,1097.4,423.4,758.3,809.5,681.0,815.3
51,1784.6,1224.8,1272.5,1539.4,366.7,426.1,685.2,748.8,671.0,760.4,804.8,814.9,634.8,1351.9,395.9,1108.2,388.2,970.1,297.3,280.2,305.9,291.9,495.2,461.7,592.7,611.8,311.4,710.5,373.4,544.5,682.3,390.3,1084.4,383.5,211.6,208.5,1070.7,1022.3,252.2,1024.2,1005.6,476.8,990.1,905.3,873.6,843.2,1141.4,604.0,291.2,773.9,1306.9,0.0,498.4,1168.7,1025.1,473.1,1377.8,458.4,1108.0,821.5,533.4,883.4,584.2,379.0,362.2,1100.7,836.9,913.2,847.3,933.1
52,1352.2,933.5,1073.6,1107.0,239.1,444.3,585.4,625.9,573.7,688.2,601.3,459.4,183.3,915.2,728.4,968.5,532.1,860.0,636.9,609.6,469.4,317.4,305.5,545.5,485.1,389.0,345.9,314.3,221.5,366.1,234.6,489.9,647.7,360.2,360.7,423.6,634.0,771.7,613.3,794.7,873.3,316.5,553.4,468.6,436.9,497.1,888.5,184.0,714.0,362.5,1049.8,498.4,0.0,923.7,1064.5,218.8,999.9,681.7,777.1,460.3,403.7,612.8,549.4,341.7,348.1,769.8,876.3,653.7,870.1,602.2
53,1692.6,240.8,404.8,1447.4,996.3,1149.7,798.6,751.3,828.3,638.9,633.6,812.1,770.4,672.8,1323.5,510.6,1127.2,557.6,1232.0,1268.0,1218.6,1073.6,928.3,772.3,897.0,855.9,1104.2,779.7,977.7,874.5,797.5,1191.4,366.1,1022.2,1116.9,1135.3,502.8,532.8,1309.8,382.5,378.0,981.5,584.3,619.0,569.8,794.6,237.4,796.9,1309.1,700.0,415.8,1168.7,923.7,0.0,235.1,955.2,1517.2,1385.5,624.9,862.0,1107.5,771.0,759.0,908.4,886.7,340.3,547.6,674.2,470.3,732.2
54,1871.5,400.6,448.3,1626.3,1005.9,1388.9,655.0,607.7,684.7,495.3,490.0,813.1,973.4,856.1,1358.7,404.0,1351.0,446.3,1260.1,1243.0,1268.7,1213.1,916.5,628.7,753.4,797.3,960.6,859.5,1189.3,811.7,1057.3,1353.1,573.4,1282.0,1144.1,991.7,614.4,525.6,1215.0,423.2,280.6,1241.3,767.3,799.0,793.0,790.0,229.8,1032.2,1254.0,868.0,482.7,1025.1,1064.5,235.1,0.0,822.9,1384.9,1253.2,492.6,729.7,975.2,679.9,942.4,1039.2,1014.5,208.0,648.9,594.1,555.8,599.9
55,1340.7,922.0,1062.1,1095.5,251.8,419.0,573.9,614.4,562.2,676.7,589.8,447.9,186.6,903.7,598.6,957.0,402.3,848.5,507.1,543.1,444.1,292.1,318.7,548.8,488.4,392.3,347.2,317.6,196.2,369.4,237.9,464.6,636.2,297.3,335.4,398.3,622.5,760.2,584.9,783.2,861.8,186.7,541.9,457.1,425.4,485.6,877.0,187.3,584.2,351.0,1038.3,473.1,218.8,955.2,822.9,0.0,1038.7,480.8,715.4,428.9,202.8,597.8,633.9,532.0,528.0,708.1,843.5,592.0,808.4,540.5
56,1105.1,1484.0,1624.1,859.9,1118.9,1314.8,980.4,1105.5,947.9,1150.6,1151.8,854.4,860.6,183.4,1500.2,1519.0,1303.9,1410.5,1408.7,1444.7,1371.3,1219.3,1005.2,1006.1,965.5,901.4,1187.7,773.5,1136.5,925.2,957.8,1356.5,1198.2,1198.9,1262.6,1277.7,1184.5,1322.2,1486.5,1345.2,1423.8,1158.2,1103.9,1019.1,968.9,924.2,1439.0,908.8,1485.8,728.6,1600.3,1377.8,999.9,1517.2,1384.9,1038.7,0.0,1391.7,1166.7,801.0,1113.7,971.9,947.6,1105.8,1081.1,1159.4,1294.8,1043.3,1259.7,991.8
57,1771.0,1352.3,1492.4,1525.8,732.6,370.6,1004.2,1044.7,990.6,1066.7,1020.1,878.2,616.9,1334.0,188.0,1387.3,182.5,1276.4,224.6,312.8,421.3,547.2,749.0,768.0,904.8,822.6,657.5,747.9,650.6,799.7,668.2,396.8,1066.5,509.6,580.9,565.6,1052.8,1190.5,357.0,1213.5,1292.1,473.8,972.2,887.4,855.7,915.9,1307.3,617.6,198.4,781.3,1468.6,458.4,681.7,1385.5,1253.2,480.8,1391.7,0.0,1116.1,829.6,477.0,998.5,930.3,725.1,708.3,1108.8,1183.0,992.7,1193.4,941.2
58,1546.0,591.7,731.8,1300.8,849.7,1003.1,741.8,625.5,760.3,574.7,487.8,601.7,623.8,456.8,1176.9,552.0,980.6,413.9,1085.4,1121.4,1072.0,927.0,781.7,735.1,821.8,709.3,958.6,633.1,831.1,727.9,650.9,1044.8,250.4,875.6,970.3,1033.2,210.1,325.6,1163.2,348.6,449.4,834.9,223.9,278.8,374.7,569.7,453.9,650.3,1162.5,553.4,686.9,1108.0,777.1,624.9,492.6,715.4,1166.7,1116.1,0.0,450.5,696.0,400.7,700.5,760.0,735.3,211.7,423.5,316.1,302.6,271.0
59,1180.3,828.8,968.9,935.1,563.2,716.6,334.1,389.3,322.4,496.1,455.9,182.3,315.2,810.5,890.4,863.8,694.1,755.3,798.9,834.9,785.5,640.5,465.6,479.3,433.2,364.6,648.1,233.9,544.6,392.6,364.4,758.3,543.0,589.1,683.8,738.1,514.7,647.1,876.7,690.0,768.6,548.4,426.1,363.3,248.6,203.9,783.8,363.4,876.0,183.2,945.1,821.5,460.3,862.0,729.7,428.9,801.0,829.6,450.5,0.0,578.6,257.6,361.3,524.6,499.9,614.7,614.2,373.7,590.1,314.8
60,1493.0,1074.3,1214.4,1247.8,454.6,216.2,726.2,766.7,714.5,829.0,742.1,600.2,338.9,1056.0,537.8,1109.3,341.5,1000.8,446.3,369.1,315.7,400.6,471.0,701.1,640.7,544.6,550.0,469.9,384.3,521.7,390.2,257.9,788.5,184.8,440.8,568.5,774.8,912.5,410.9,935.5,1014.1,182.8,694.2,609.4,577.7,637.9,1029.3,339.6,523.4,503.3,1190.6,533.4,403.7,1107.5,975.2,202.8,1113.7,477.0,696.0,578.6,0.0,727.7,763.8,701.0,676.3,838.0,973.4,721.9,938.3,670.4
61,1351.2,779.0,919.1,1106.0,675.7,885.5,404.9,288.6,396.9,281.5,194.6,265.4,506.2,760.7,1059.3,685.8,863.0,547.7,967.8,1003.8,954.4,809.4,562.0,487.0,518.6,447.0,751.9,386.4,713.5,478.3,533.3,927.2,462.5,758.0,852.7,841.9,310.0,377.9,1045.6,475.1,583.2,717.3,332.7,269.9,185.8,184.8,675.7,532.7,1044.9,384.1,895.3,883.4,612.8,771.0,679.9,597.8,971.9,998.5,400.7,257.6,727.7,0.0,460.0,623.3,598.6,539.8,430.5,209.7,423.8,240.4
62,1326.9,887.6,935.3,1081.7,560.4,921.6,203.2,334.0,189.0,378.9,431.7,338.5,455.4,1060.5,917.8,771.0,899.1,632.9,819.2,802.1,827.8,742.7,434.0,187.8,245.2,287.2,507.8,321.3,689.2,308.7,552.6,912.2,792.8,794.1,703.2,550.8,750.4,663.9,774.1,687.0,668.4,753.4,698.7,613.9,565.1,370.2,804.2,503.6,813.1,323.4,969.7,584.2,549.4,759.0,942.4,633.9,947.6,930.3,700.5,361.3,763.8,460.0,0.0,286.7,262.0,750.7,492.4,568.7,502.8,583.1
63,1485.1,1037.0,1084.7,1239.9,254.4,742.8,366.5,497.3,352.3,542.2,595.0,501.8,362.1,1120.0,712.6,920.4,704.9,782.3,614.0,596.9,622.6,513.2,239.2,273.9,274.0,317.9,201.8,420.0,481.7,258.5,438.3,707.0,852.5,675.3,444.2,291.8,838.8,827.2,568.9,836.4,817.8,651.5,758.2,673.4,641.7,533.5,953.6,374.1,607.9,481.6,1119.1,379.0,341.7,908.4,1039.2,532.0,1105.8,725.1,760.0,524.6,701.0,623.3,286.7,0.0,219.1,973.7,663.1,739.4,673.5,780.0
64,1460.4,1015.3,1063.0,1215.2,260.8,726.0,341.8,472.6,327.6,517.5,570.3,477.1,337.4,1095.3,695.8,898.7,688.1,760.6,597.2,580.1,605.8,525.0,211.9,252.2,249.3,293.2,215.5,395.3,495.1,233.8,413.6,690.2,827.8,683.4,457.8,305.4,814.1,802.5,552.1,814.7,796.1,647.5,733.5,648.7,617.0,508.8,931.9,364.6,591.1,456.9,1097.4,362.2,348.1,886.7,1014.5,528.0,1081.1,708.3,735.3,499.9,676.3,598.6,262.0,219.1,0.0,886.8,605.7,682.0,616.1,719.2
65,1538.7,307.1,447.2,1293.5,842.4,995.8,781.0,684.2,772.5,612.4,546.5,658.2,616.5,581.2,1169.6,347.7,973.3,394.7,1078.1,1114.1,1064.7,919.7,774.4,754.7,814.5,702.0,951.3,625.8,823.8,720.6,643.6,1037.5,212.2,868.3,963.0,1025.9,348.9,369.9,1155.9,219.6,251.6,827.6,430.4,465.1,415.9,640.7,218.4,643.0,1155.2,546.1,423.4,1100.7,769.8,340.3,208.0,708.1,1159.4,1108.8,211.7,614.7,838.0,539.8,750.7,973.7,886.8,0.0,481.4,473.0,383.6,478.8
66,1674.1,676.2,723.9,1428.9,817.7,1131.2,426.8,332.3,461.4,227.2,214.6,591.4,751.9,777.1,1170.5,402.6,1108.7,189.2,1071.9,1054.8,1080.5,1024.9,728.3,440.5,565.2,609.1,772.4,671.3,959.2,623.5,779.0,1164.9,441.5,1003.7,955.9,803.5,356.3,241.1,1026.8,352.3,328.6,963.0,477.9,515.6,509.6,556.5,464.4,778.4,1065.8,679.8,758.3,836.9,876.3,547.6,648.9,843.5,1294.8,1183.0,423.5,614.2,973.4,430.5,492.4,663.1,605.7,481.4,0.0,365.6,193.6,446.8
67,1422.6,693.2,833.3,1177.4,726.3,879.7,485.6,369.3,520.3,311.3,224.4,391.3,500.4,669.7,1053.5,560.2,857.2,422.1,962.0,998.0,948.6,803.6,658.3,516.8,641.5,572.9,835.2,502.5,707.7,604.2,527.5,921.4,336.9,752.2,846.9,879.8,199.9,252.3,1039.8,349.5,457.6,711.5,282.7,263.0,258.1,310.7,550.1,526.9,1039.1,430.0,809.5,913.2,653.7,674.2,594.1,592.0,1043.3,992.7,316.1,373.7,721.9,209.7,568.7,739.4,682.0,473.0,365.6,0.0,318.3,203.9
68,1639.0,598.9,646.6,1393.8,828.1,1096.1,429.9,328.4,464.5,237.6,218.0,594.5,716.8,656.2,1180.9,356.3,1073.6,218.2,1082.3,1065.2,1090.9,1020.0,738.7,450.9,575.6,619.5,782.8,681.7,924.1,633.9,743.9,1137.8,330.9,968.6,966.3,813.9,312.0,205.9,1037.2,225.1,253.7,927.9,442.7,480.5,474.5,527.1,370.4,743.3,1076.2,646.4,681.0,847.3,870.1,470.3,555.8,808.4,1259.7,1193.4,302.6,590.1,938.3,423.8,502.8,673.5,616.1,383.6,193.6,318.3,0.0,392.3
69,1371.1,699.0,839.1,1125.9,674.8,828.2,526.2,409.9,532.1,351.9,265.0,373.5,448.9,617.2,1002.0,648.7,805.7,510.6,910.5,946.5,897.1,752.1,606.8,557.4,642.9,534.4,783.7,443.6,656.2,553.0,476.0,869.9,374.1,700.7,795.4,858.3,207.0,374.0,988.3,445.3,546.1,660.0,214.7,190.0,206.6,341.5,614.3,475.4,987.6,378.5,815.3,933.1,602.2,732.2,599.9,540.5,991.8,941.2,271.0,314.8,670.4,240.4,583.1,780.0,719.2,478.8,446.8,203.9,392.3,0.0
